Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
6012dbf9854989bdf326e5115226236b	d__Eukaryota; k__Animalia; p__Ctenophora	0.9999237172567037
8ac15d956796f1d13e2a13500c40a524	d__Eukaryota; k__Animalia	0.8856933830952141
ca54adb5e80024458d3a65e5d0dd1044	d__Eukaryota; k__Animalia	0.8097975984848547
ee72532e36f9fd5c46940b50cdaf6fcf	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.997497353200453
268d84d4df973e6d848ce4e653550029	d__Eukaryota; k__Animalia	0.8861738126145129
8591639689c19759db97a6beac01293a	d__Eukaryota; k__Animalia	0.8793279640978287
050a6aa9586bf348966a2a86dfd437b9	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Narcomedusae; f__Narcomedusae; g__Narcomedusae; s__Cunina_frugifera	0.999999792181875
5975fdafffed16db3ab5194d2076fcf6	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae; s__uncultured_eukaryote	0.984470069565399
071fb19ec0a465e020047ce6341ef450	d__Eukaryota; k__Animalia; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprida; g__Halocyprida; s__marine_metagenome	0.9958972082968841
04d7bcb12758ad31a81281bc568ebe62	d__Eukaryota; k__Animalia; p__Ctenophora	0.9999169758771912
075376a50f01c6da8c946733dd900e19	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Narcomedusae; f__Narcomedusae; g__Narcomedusae; s__uncultured_eukaryote	0.997315100847236
af45d7945a07c23967f5430fabb10318	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9999944469892761
4c385c425d55a6e1af509b9745d776a0	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Trachymedusae; f__Trachymedusae; g__Trachymedusae; s__Pantachogon_haeckeli	0.9999999939641527
dad10c2cb983bf586dd553ee65f7099b	d__Eukaryota	0.9999999929082153
4669c006de0b3a7bafcc6f1a7f112f80	d__Eukaryota; k__Animalia	0.9946441617139659
6c261f36286e8f182fceecb4c798b291	d__Eukaryota; k__Animalia; p__Annelida; c__Polychaeta; o__Phyllodocida; f__Phyllodocida; g__Phyllodocida	0.8988006202489258
f8e788fae61df6ef0b3f087f776b1c33	d__Eukaryota; k__Animalia; p__Ctenophora	0.9999964854070686
c767bb0686e192e049eeb1c1911431a9	d__Eukaryota; k__Animalia	0.9964664810721968
2b80762289249aaa64abb7d0b91cc660	d__Eukaryota; k__Animalia; p__Annelida; c__Polychaeta; o__Phyllodocida; f__Phyllodocida; g__Phyllodocida	0.9997838702312875
43282e2956f2b86b26d3e742be2d3a55	d__Eukaryota; k__Animalia	0.8932052831155475
cab270a65950d05aaa41e4500d90445c	d__Eukaryota; k__Animalia	0.8587534115897667
7231026352ab0b3c70ff93daf2017bb4	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__Anthessius_sp.	0.9816291919601428
c0bf2cc64f73aff0718f7e7d868bf0d0	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Trachylinae; f__Trachylinae; g__Trachylinae; s__Liriope_tetraphylla	0.9999773954084127
dda490c620aa1cec7d7c982779cdd1c7	d__Eukaryota; k__Animalia; p__Mollusca; c__Gastropoda; o__Heterobranchia; f__Heterobranchia; g__Heterobranchia	0.9999999999995832
c47881cf033a3bb4a1ef72f6f64588dc	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9425057150300333
7b29611803135c392e4a5a1b5e192359	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9993281958647817
a0c2aee256d6b678365c9ced0373188e	d__Eukaryota	0.9999979272950126
2f95b92e4fe4d6919de0eb86c095c2b4	d__Eukaryota; k__Animalia	0.8482782461562087
dbf305dbafe365cc99ecc4eadc7444d4	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.8541584671759571
0e7ba16e330be63208351c3b0fdd6a3e	d__Eukaryota; k__Animalia; p__Arthropoda; c__Malacostraca; o__Eucarida; f__Eucarida; g__Eucarida; s__Thysanoessa_longipes	0.9999983609902688
270ecc92a2c140a93821eb8bd4e57ada	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.90764519829961
a6c29b08b776bdd5add292495cc409b8	d__Eukaryota; k__Animalia; p__Cnidaria; c__Scyphozoa; o__Coronatae; f__Coronatae; g__Coronatae; s__Atolla_vanhoeffeni	0.9796324738244684
263ab5c30d60545afd8aaf5b6fa375cb	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Anthoathecata; f__Anthoathecata; g__Anthoathecata; s__Pandea_sp.	0.9999923850026035
b686f40db36d4687cad71ec1b912890c	d__Eukaryota; k__Animalia; p__Gastrotricha; c__Gastrotricha; o__Chaetonotida; f__Chaetonotida; g__Chaetonotida	0.9972655407459735
a3a9fb034681647cb6b08783d925b5a7	d__Eukaryota; k__Animalia	0.8746674497207894
1d803c600a9d717ef2301f1587744315	d__Eukaryota; k__Animalia	0.9514490000080505
5db43078ef2a96ff3cdd272b6fd112d1	d__Eukaryota; k__Animalia	0.890381027645106
271ee788d2a3dfdaa2c40fb5729111d2	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.9999812788313371
56692389bb78a568da9fbad10e9d0c8a	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9991077449342616
ba50a7396ee9d40bfadc7d4ad23d4a25	d__Eukaryota; k__Animalia	0.8703550337132366
1a096a5aced125d14d7bd016f2b50549	d__Eukaryota; k__Animalia	0.8934775269414441
586ae88dde1a3eb7ccdd767ab072877b	d__Eukaryota; k__Animalia; p__Annelida; c__Polychaeta; o__Phyllodocida; f__Phyllodocida; g__Phyllodocida; s__Lepidonotus_sublevis	0.9986627555038142
dfdbba6227b19dc0a21f1c6e332faf1f	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.8878852266927783
fd9b07ebdf595d197d6977d2f60bca73	d__Eukaryota; k__Animalia; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprida; g__Halocyprida; s__marine_metagenome	0.9993115011710173
ee081352388aea9e14e40fc1ca2d6f7a	d__Eukaryota	0.9988340009418016
e78111a7506a679ea5e3c09e2199ac94	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae; s__uncultured_eukaryote	0.8959424823873495
450a926cbcec88b36699f1f7c85f4421	d__Eukaryota; k__Animalia	0.8231762645491347
d557d15dff69eea579b6cb252b1c7c8c	d__Eukaryota	0.999999784712198
1be607a97dd5be63ec2a548f8611901c	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae; s__uncultured_eukaryote	0.9954002642485679
9cc20257b218b67c4c23d5fb592c2e0b	d__Eukaryota	0.9999999999695726
